Position,Artist,Song Title,Year,JSON file,Split Names,Song Language,Spotify ID,Spotify Artist,Spotify Song,Spotify Music Genre,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
11,Bee Gees,Too Much Heaven,1979,2490.json,Bee Gees,en,6T5GTy1l6dRmagqpNPjdoc,Bee Gees,Too Much Heaven,"['disco', 'mellow gold', 'soft rock']",0.495,296000.0,0.439,6T5GTy1l6dRmagqpNPjdoc,8.88e-05,6.0,0.725,-13.212,1.0,0.0467,165.922,4.0,https://api.spotify.com/v1/tracks/6T5GTy1l6dRmagqpNPjdoc,audio_features,spotify:track:6T5GTy1l6dRmagqpNPjdoc,0.353
12,Donna Summer,MacArthur Park,1979,2491.json,Donna Summer,en,42tYHqMxXxXHAAWqLaoOfQ,Donna Summer,MacArthur Park - Single Version,"['dance pop', 'disco', 'hi-nrg', 'motown', 'new wave pop']",0.579,235200.0,0.667,42tYHqMxXxXHAAWqLaoOfQ,0.000605,4.0,0.0547,-12.361,0.0,0.04,131.022,4.0,https://api.spotify.com/v1/tracks/42tYHqMxXxXHAAWqLaoOfQ,audio_features,spotify:track:42tYHqMxXxXHAAWqLaoOfQ,0.449
13,Dr. Hook,When You're In Love With A Beautiful Woman,1979,2492.json,Dr. Hook,en,1UiKUFbCfgbVjwY8W657Pv,Dr. Hook,When You're In Love With A Beautiful Woman,"['adult standards', 'bubblegum pop', 'classic rock', 'classic uk pop', 'country rock', 'folk rock', 'mellow gold', 'soft rock']",0.679,178827.0,0.728,1UiKUFbCfgbVjwY8W657Pv,0.00261,8.0,0.0506,-9.539,1.0,0.0378,109.623,4.0,https://api.spotify.com/v1/tracks/1UiKUFbCfgbVjwY8W657Pv,audio_features,spotify:track:1UiKUFbCfgbVjwY8W657Pv,0.852
14,David Naughton,Makin' It,1979,2493.json,David Naughton,en,035Ag6mdG1EWFZvgdnK8lK,David Naughton,Makin' It (Re-Recorded),[],0.882,189583.0,0.562,035Ag6mdG1EWFZvgdnK8lK,0.374,0.0,0.0338,-7.67,1.0,0.0368,129.99,4.0,https://api.spotify.com/v1/tracks/035Ag6mdG1EWFZvgdnK8lK,audio_features,spotify:track:035Ag6mdG1EWFZvgdnK8lK,0.926
16,Bee Gees,Tragedy,1979,2495.json,Bee Gees,en,6UXXeFqMBGiqjkzQzkMT3E,Bee Gees,Tragedy,"['disco', 'mellow gold', 'soft rock']",0.665,303333.0,0.532,6UXXeFqMBGiqjkzQzkMT3E,0.0109,2.0,0.296,-10.793,1.0,0.0277,117.955,4.0,https://api.spotify.com/v1/tracks/6UXXeFqMBGiqjkzQzkMT3E,audio_features,spotify:track:6UXXeFqMBGiqjkzQzkMT3E,0.81
17,Olivia Newton-John,A Little More Love,1979,2496.json,Olivia Newton-John,en,2g5egJm0qwJPKgpblzIHlI,Olivia Newton-John,A Little More Love,"['adult standards', 'australian dance', 'bubblegum pop', 'disco', 'europop', 'mellow gold', 'new wave pop', 'soft rock']",0.717,207013.0,0.414,2g5egJm0qwJPKgpblzIHlI,0.00935,8.0,0.0864,-14.855,1.0,0.0365,100.178,4.0,https://api.spotify.com/v1/tracks/2g5egJm0qwJPKgpblzIHlI,audio_features,spotify:track:2g5egJm0qwJPKgpblzIHlI,0.495
18,Blondie,Heart Of Glass,1979,2497.json,Blondie,en,4v2rkl1mC3zVAz0nXMx9r4,Blondie,Heart Of Glass,"['candy pop', 'new wave pop', 'permanent wave', 'power pop', 'rock']",0.77,229423.0,0.654,4v2rkl1mC3zVAz0nXMx9r4,0.00047,4.0,0.0819,-6.108,1.0,0.0361,114.82,4.0,https://api.spotify.com/v1/tracks/4v2rkl1mC3zVAz0nXMx9r4,audio_features,spotify:track:4v2rkl1mC3zVAz0nXMx9r4,0.685
21,Barbra Streisand and Neil Diamond,You Don't Bring Me Flowers,1979,2500.json,Barbra Streis,en,6hacGohCl4dvzLcnbKP0Ma,Barbra Streisand,You Don't Bring Me Flowers (with Neil Diamond),"['adult standards', 'mellow gold', 'soft rock']",0.192,204200.0,0.212,6hacGohCl4dvzLcnbKP0Ma,6.48e-05,0.0,0.162,-13.018,1.0,0.0356,86.984,3.0,https://api.spotify.com/v1/tracks/6hacGohCl4dvzLcnbKP0Ma,audio_features,spotify:track:6hacGohCl4dvzLcnbKP0Ma,0.212
22,Amii Stewart,Knock On Wood,1979,2501.json,Amii Stewart,en,6120uJUyg6QDzaAJUosTx5,Amii Stewart,Knock On Wood,"['disco', 'hi-nrg']",0.689,250520.0,0.805,6120uJUyg6QDzaAJUosTx5,8.23e-05,2.0,0.0683,-11.199,1.0,0.0429,140.791,4.0,https://api.spotify.com/v1/tracks/6120uJUyg6QDzaAJUosTx5,audio_features,spotify:track:6120uJUyg6QDzaAJUosTx5,0.914
24,Maxine Nightingale,Lead Me On,1979,2503.json,Maxine Nightingale,en,6RXlKsUmQgykm0Qt9DANwF,Maxine Nightingale,Lead Me On,['classic uk pop'],0.417,165707.0,0.46,6RXlKsUmQgykm0Qt9DANwF,0.00068,1.0,0.126,-11.07,1.0,0.0316,140.626,4.0,https://api.spotify.com/v1/tracks/6RXlKsUmQgykm0Qt9DANwF,audio_features,spotify:track:6RXlKsUmQgykm0Qt9DANwF,0.55
25,Jacksons,Shake Your Body,1979,2504.json,Jacksons,en,6lSVidZXCnOnYAWcgIqVDF,Michael Jackson,Shake Your Body (Down to the Ground) - Single Edit,"['pop', 'r&b', 'soul']",0.774,224893.0,0.803,6lSVidZXCnOnYAWcgIqVDF,0.0,0.0,0.347,-4.959,1.0,0.0877,117.779,4.0,https://api.spotify.com/v1/tracks/6lSVidZXCnOnYAWcgIqVDF,audio_features,spotify:track:6lSVidZXCnOnYAWcgIqVDF,0.813
27,Supertramp,The Logical Song,1979,2506.json,Supertramp,en,6mHOcVtsHLMuesJkswc0GZ,Supertramp,The Logical Song - Remastered 2010,"['album rock', 'art rock', 'classic rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']",0.625,251253.0,0.758,6mHOcVtsHLMuesJkswc0GZ,0.00022,5.0,0.153,-6.213,0.0,0.0463,119.719,4.0,https://api.spotify.com/v1/tracks/6mHOcVtsHLMuesJkswc0GZ,audio_features,spotify:track:6mHOcVtsHLMuesJkswc0GZ,0.695
28,Billy Joel,My Life,1979,2507.json,Billy Joel,en,4ZoBC5MhSEzuknIgAkBaoT,Billy Joel,My Life,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",0.741,284000.0,0.647,4ZoBC5MhSEzuknIgAkBaoT,0.00139,2.0,0.0555,-12.878,1.0,0.0427,131.097,4.0,https://api.spotify.com/v1/tracks/4ZoBC5MhSEzuknIgAkBaoT,audio_features,spotify:track:4ZoBC5MhSEzuknIgAkBaoT,0.804
30,Raydio,You Can't Change That,1979,2509.json,Raydio,en,5vIvHVCP0n6EXTMH0fOpAp,Raydio,You Can't Change That,['yacht rock'],0.691,203080.0,0.706,5vIvHVCP0n6EXTMH0fOpAp,0.0,1.0,0.272,-5.983,0.0,0.115,169.722,4.0,https://api.spotify.com/v1/tracks/5vIvHVCP0n6EXTMH0fOpAp,audio_features,spotify:track:5vIvHVCP0n6EXTMH0fOpAp,0.892
33,Bee Gees,Love You Inside Out,1979,2512.json,Bee Gees,en,73V1mhbDb7K0lqlHB82iN5,Bee Gees,Love You Inside Out,"['disco', 'mellow gold', 'soft rock']",0.706,251333.0,0.516,73V1mhbDb7K0lqlHB82iN5,4.19e-06,11.0,0.205,-11.037,0.0,0.0474,94.716,4.0,https://api.spotify.com/v1/tracks/73V1mhbDb7K0lqlHB82iN5,audio_features,spotify:track:73V1mhbDb7K0lqlHB82iN5,0.833
34,Cheap Trick,I Want You To Want Me,1979,2513.json,Cheap Trick,en,1JkZg3eMQTmTn93E8Yd3UL,Cheap Trick,I Want You to Want Me,"['album rock', 'art rock', 'beatlesque', 'blues rock', 'classic rock', 'glam metal', 'glam rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'power pop', 'rock', 'soft rock']",0.806,191227.0,0.462,1JkZg3eMQTmTn93E8Yd3UL,0.0134,2.0,0.15,-12.778,1.0,0.0298,92.726,4.0,https://api.spotify.com/v1/tracks/1JkZg3eMQTmTn93E8Yd3UL,audio_features,spotify:track:1JkZg3eMQTmTn93E8Yd3UL,0.736
35,Barbra Streisand,The Main Event (Fight),1979,2514.json,Barbra Streis,en,2g5jMKl1csCP8Ufp1rUnqC,Barbra Streisand,The Main Event/Fight,"['adult standards', 'mellow gold', 'soft rock']",0.647,293933.0,0.875,2g5jMKl1csCP8Ufp1rUnqC,0.0,7.0,0.172,-8.503,1.0,0.0431,137.391,4.0,https://api.spotify.com/v1/tracks/2g5jMKl1csCP8Ufp1rUnqC,audio_features,spotify:track:2g5jMKl1csCP8Ufp1rUnqC,0.684
36,Elton John,Mama Can't Buy You Love,1979,2515.json,Elton John,en,3LIGS2KScSoi6O7XT0NQRv,Elton John,Mama Can't Buy You Love,"['glam rock', 'mellow gold', 'piano rock']",0.529,244907.0,0.432,3LIGS2KScSoi6O7XT0NQRv,0.0,5.0,0.115,-14.245,1.0,0.0333,94.382,4.0,https://api.spotify.com/v1/tracks/3LIGS2KScSoi6O7XT0NQRv,audio_features,spotify:track:3LIGS2KScSoi6O7XT0NQRv,0.555
37,Leif Garrett,I Was Made For Dancin',1979,2516.json,Leif Garrett,en,3kovBaZ1LGLH1PL31qG7cL,Leif Garrett,I Was Made for Dancin',"['bubblegum pop', 'classic uk pop']",0.689,196440.0,0.584,3kovBaZ1LGLH1PL31qG7cL,0.00275,11.0,0.327,-13.957,0.0,0.0314,127.132,4.0,https://api.spotify.com/v1/tracks/3kovBaZ1LGLH1PL31qG7cL,audio_features,spotify:track:3kovBaZ1LGLH1PL31qG7cL,0.837
39,Donna Summer and Brooklyn Dreams,Heaven Knows,1979,2518.json,Donna Summer,en,5ojGksr6gfRcKiCP9kRKck,Donna Summer,Heaven Knows,"['dance pop', 'disco', 'hi-nrg', 'motown', 'new wave pop']",0.702,210977.0,0.733,5ojGksr6gfRcKiCP9kRKck,1.77e-05,8.0,0.672,-12.394,1.0,0.0529,131.732,4.0,https://api.spotify.com/v1/tracks/5ojGksr6gfRcKiCP9kRKck,audio_features,spotify:track:5ojGksr6gfRcKiCP9kRKck,0.866
40,Kenny Rogers,The Gambler,1979,2519.json,Kenny Rogers,en,5KqldkCunQ2rWxruMEtGh0,Kenny Rogers,The Gambler,"['adult standards', 'classic country pop', 'country', 'mellow gold', 'nashville sound', 'soft rock']",0.671,214880.0,0.501,5KqldkCunQ2rWxruMEtGh0,0.0,4.0,0.194,-13.119,1.0,0.0594,87.04,4.0,https://api.spotify.com/v1/tracks/5KqldkCunQ2rWxruMEtGh0,audio_features,spotify:track:5KqldkCunQ2rWxruMEtGh0,0.86
41,Nicolette Larson,Lotta Love,1979,2520.json,Nicolette Larson,en,2bS2tETCzUmjALnXEvhOGo,Nicolette Larson,Lotta Love,"['classic uk pop', 'mellow gold', 'soft rock', 'yacht rock']",0.646,191773.0,0.406,2bS2tETCzUmjALnXEvhOGo,0.00114,5.0,0.27,-15.616,0.0,0.0264,113.708,4.0,https://api.spotify.com/v1/tracks/2bS2tETCzUmjALnXEvhOGo,audio_features,spotify:track:2bS2tETCzUmjALnXEvhOGo,0.895
42,Little River Band,Lady,1979,2521.json,Little River B,en,3fn87ydk7ihtvVr8EwjYvr,Little River Band,Lady - 2010 Digital Remaster,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",0.457,297800.0,0.328,3fn87ydk7ihtvVr8EwjYvr,1.13e-05,2.0,0.0615,-11.928,1.0,0.0345,121.187,4.0,https://api.spotify.com/v1/tracks/3fn87ydk7ihtvVr8EwjYvr,audio_features,spotify:track:3fn87ydk7ihtvVr8EwjYvr,0.329
45,Sister Sledge,He's The Greatest Dancer,1979,2524.json,Sister Sledge,en,5WwRKYnVy9dekqXAGPbAvU,Sister Sledge,He's the Greatest Dancer,"['dance pop', 'disco', 'funk', 'philly soul', 'post-disco', 'quiet storm', 'soul']",0.7,375400.0,0.816,5WwRKYnVy9dekqXAGPbAvU,0.00123,7.0,0.0901,-9.711,0.0,0.044,113.244,4.0,https://api.spotify.com/v1/tracks/5WwRKYnVy9dekqXAGPbAvU,audio_features,spotify:track:5WwRKYnVy9dekqXAGPbAvU,0.838
46,Dr. Hook,Sharing The Night Together,1979,2525.json,Dr. Hook,en,4M0m4FUdc4wD2guhUHogLF,Dr. Hook,Sharing The Night Together,"['adult standards', 'bubblegum pop', 'classic rock', 'classic uk pop', 'country rock', 'folk rock', 'mellow gold', 'soft rock']",0.619,174533.0,0.686,4M0m4FUdc4wD2guhUHogLF,0.0,1.0,0.0996,-9.014,0.0,0.0615,76.923,4.0,https://api.spotify.com/v1/tracks/4M0m4FUdc4wD2guhUHogLF,audio_features,spotify:track:4M0m4FUdc4wD2guhUHogLF,0.757
47,Kenny Rogers,She Believes In Me,1979,2526.json,Kenny Rogers,en,5ggOAMsJCAYDHnyoqJ0xAD,Kenny Rogers,She Believes In Me,"['adult standards', 'classic country pop', 'country', 'mellow gold', 'nashville sound', 'soft rock']",0.32,258720.0,0.413,5ggOAMsJCAYDHnyoqJ0xAD,4.97e-06,10.0,0.346,-12.472,1.0,0.0314,142.765,4.0,https://api.spotify.com/v1/tracks/5ggOAMsJCAYDHnyoqJ0xAD,audio_features,spotify:track:5ggOAMsJCAYDHnyoqJ0xAD,0.313
48,Village People,In The Navy,1979,2527.json,Village People,en,6jV3XfTAP1S3SMChxJ2kJh,Village People,In The Navy,['disco'],0.759,225840.0,0.889,6jV3XfTAP1S3SMChxJ2kJh,0.0,7.0,0.041,-10.592,0.0,0.0502,126.201,4.0,https://api.spotify.com/v1/tracks/6jV3XfTAP1S3SMChxJ2kJh,audio_features,spotify:track:6jV3XfTAP1S3SMChxJ2kJh,0.886
51,John Stewart,Gold,1979,2530.json,John Stewart,en,5PCBKeKNT9DAmsE7alon1M,John Stewart,Gold,[],0.692,244133.0,0.598,5PCBKeKNT9DAmsE7alon1M,1.19e-06,9.0,0.0926,-7.893,0.0,0.0373,124.043,4.0,https://api.spotify.com/v1/tracks/5PCBKeKNT9DAmsE7alon1M,audio_features,spotify:track:5PCBKeKNT9DAmsE7alon1M,0.519
52,Wings,Goodnight Tonight,1979,2531.json,Wings,en,5AD7iwvIzbiABVsMndAmez,Paul McCartney,Goodnight Tonight,"['album rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']",0.748,260800.0,0.683,5AD7iwvIzbiABVsMndAmez,0.000639,1.0,0.0809,-9.885,0.0,0.0466,123.384,4.0,https://api.spotify.com/v1/tracks/5AD7iwvIzbiABVsMndAmez,audio_features,spotify:track:5AD7iwvIzbiABVsMndAmez,0.943
53,Sister Sledge,We Are Family,1979,2532.json,Sister Sledge,en,5IKLwqBQG6KU6MP2zP80Nu,Sister Sledge,We Are Family,"['dance pop', 'disco', 'funk', 'philly soul', 'post-disco', 'quiet storm', 'soul']",0.784,216733.0,0.893,5IKLwqBQG6KU6MP2zP80Nu,1.57e-05,7.0,0.272,-5.153,0.0,0.0923,118.738,4.0,https://api.spotify.com/v1/tracks/5IKLwqBQG6KU6MP2zP80Nu,audio_features,spotify:track:5IKLwqBQG6KU6MP2zP80Nu,0.819
54,Bad Company,Rock 'N' Roll Fantasy,1979,2533.json,Bad Company,en,71GMl3Q7U4JnrTqI9kfcoN,Bad Company,Rock 'n' Roll Fantasy - 2009 Remaster,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",0.605,197467.0,0.716,71GMl3Q7U4JnrTqI9kfcoN,5.82e-06,2.0,0.13,-5.471,1.0,0.0285,112.302,4.0,https://api.spotify.com/v1/tracks/71GMl3Q7U4JnrTqI9kfcoN,audio_features,spotify:track:71GMl3Q7U4JnrTqI9kfcoN,0.868
55,Hot Chocolate,Every 1's A Winner,1979,2534.json,Hot Chocolate,en,5MXXbGYNmRHR7ULMvZYo5R,Hot Chocolate,Every 1's a Winner - Single Version,"['classic uk pop', 'disco', 'motown', 'new wave pop', 'soft rock']",0.727,289267.0,0.548,5MXXbGYNmRHR7ULMvZYo5R,0.516,10.0,0.133,-7.393,1.0,0.0291,107.826,4.0,https://api.spotify.com/v1/tracks/5MXXbGYNmRHR7ULMvZYo5R,audio_features,spotify:track:5MXXbGYNmRHR7ULMvZYo5R,0.929
56,Cher,Take Me Home,1979,2535.json,Cher,en,3YWTp4Ap4sZNIyFkP0a0rx,Cher,Take Me Home,"['dance pop', 'hollywood', 'new wave pop']",0.706,403000.0,0.524,3YWTp4Ap4sZNIyFkP0a0rx,2.13e-05,4.0,0.0297,-12.357,1.0,0.0681,121.979,4.0,https://api.spotify.com/v1/tracks/3YWTp4Ap4sZNIyFkP0a0rx,audio_features,spotify:track:3YWTp4Ap4sZNIyFkP0a0rx,0.894
58,Andy Gibb,(Our Love) Don't Throw It All Away,1979,2537.json,Andy Gibb,en,1RsxUuB1Q5OdseLpHMBkEN,Andy Gibb,(Our Love) Don't Throw It All Away,"['adult standards', 'bubblegum pop', 'disco', 'mellow gold', 'quiet storm', 'soft rock']",0.349,250200.0,0.337,1RsxUuB1Q5OdseLpHMBkEN,6.05e-05,5.0,0.643,-13.193,1.0,0.0528,143.143,4.0,https://api.spotify.com/v1/tracks/1RsxUuB1Q5OdseLpHMBkEN,audio_features,spotify:track:1RsxUuB1Q5OdseLpHMBkEN,0.208
59,Bobby Caldwell,What You Won't Do For Love,1979,2538.json,Bobby Caldwell,en,6Dk5fHTvH897XrVzCO64Mx,Bobby Caldwell,What You Won't Do for Love,['yacht rock'],0.642,286493.0,0.396,6Dk5fHTvH897XrVzCO64Mx,0.000823,6.0,0.106,-16.843,1.0,0.0642,84.082,4.0,https://api.spotify.com/v1/tracks/6Dk5fHTvH897XrVzCO64Mx,audio_features,spotify:track:6Dk5fHTvH897XrVzCO64Mx,0.797
60,Ace Frehley,New York Groove,1979,2539.json,Ace Frehley,en,1BvpeiApX8qhof8Pmi3YlH,Ace Frehley,New York Groove,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']",0.826,183693.0,0.608,1BvpeiApX8qhof8Pmi3YlH,0.000164,4.0,0.116,-8.442,1.0,0.162,95.085,4.0,https://api.spotify.com/v1/tracks/1BvpeiApX8qhof8Pmi3YlH,audio_features,spotify:track:1BvpeiApX8qhof8Pmi3YlH,0.846
61,Dire Straits,Sultans Of Swing,1979,2540.json,Dire Straits,en,6cr6UDpkjEaMQ80OjWqEBQ,Dire Straits,Sultans of Swing,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']",0.73,350400.0,0.868,6cr6UDpkjEaMQ80OjWqEBQ,0.0661,5.0,0.318,-7.325,1.0,0.0288,148.217,4.0,https://api.spotify.com/v1/tracks/6cr6UDpkjEaMQ80OjWqEBQ,audio_features,spotify:track:6cr6UDpkjEaMQ80OjWqEBQ,0.923
63,Rickie Lee Jones,Chuck E's In Love,1979,2542.json,Rickie Lee Jones,en,3F1MiFu5a1Y3Z9dQZhLTAo,Rickie Lee Jones,Chuck E's in Love - 45 Version,"['country rock', 'folk', 'folk rock', 'lilith', 'mellow gold', 'new wave pop', 'roots rock', 'singer-songwriter']",0.792,209573.0,0.267,3F1MiFu5a1Y3Z9dQZhLTAo,0.0,9.0,0.144,-16.974,1.0,0.103,113.402,4.0,https://api.spotify.com/v1/tracks/3F1MiFu5a1Y3Z9dQZhLTAo,audio_features,spotify:track:3F1MiFu5a1Y3Z9dQZhLTAo,0.718
66,Little River Band,Lonesome Loser,1979,2545.json,Little River B,en,3OZ40egQbNWeTe0BnR2QKa,Little River Band,Lonesome Loser - Remastered,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",0.466,237973.0,0.548,3OZ40egQbNWeTe0BnR2QKa,0.0,0.0,0.293,-8.321,1.0,0.0252,109.964,4.0,https://api.spotify.com/v1/tracks/3OZ40egQbNWeTe0BnR2QKa,audio_features,spotify:track:3OZ40egQbNWeTe0BnR2QKa,0.439
67,Styx,Renegade,1979,2546.json,Styx,en,1CQqupcyMg7176PPmIVmSj,Styx,Renegade,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.492,257227.0,0.552,1CQqupcyMg7176PPmIVmSj,3.74e-05,7.0,0.0723,-12.321,0.0,0.0341,105.623,4.0,https://api.spotify.com/v1/tracks/1CQqupcyMg7176PPmIVmSj,audio_features,spotify:track:1CQqupcyMg7176PPmIVmSj,0.655
69,Cheryl Lynn,Got To Be Real,1979,2548.json,Cheryl Lynn,en,58r4JuwHhXLAkttkaUZfLw,Cheryl Lynn,Got to Be Real,"['disco', 'funk', 'minneapolis sound', 'post-disco', 'quiet storm', 'urban contemporary']",0.836,307947.0,0.626,58r4JuwHhXLAkttkaUZfLw,0.742,9.0,0.153,-10.143,0.0,0.0335,114.657,4.0,https://api.spotify.com/v1/tracks/58r4JuwHhXLAkttkaUZfLw,audio_features,spotify:track:58r4JuwHhXLAkttkaUZfLw,0.898
70,Patrick Hernandez,Born To Be Alive,1979,2549.json,Patrick Hern,en,3XIEWK1V9n25PS9Vb6axj5,Patrick Hernandez,Born to Be Alive,"['disco', 'hi-nrg']",0.704,188133.0,0.867,3XIEWK1V9n25PS9Vb6axj5,0.0,2.0,0.206,-5.808,1.0,0.0315,131.467,4.0,https://api.spotify.com/v1/tracks/3XIEWK1V9n25PS9Vb6axj5,audio_features,spotify:track:3XIEWK1V9n25PS9Vb6axj5,0.809
71,Electric Light Orchestra,Shine A Little Love,1979,2550.json,Electric Light Orchestra,en,5X6HkkTe8mUwkHo3Lccr6E,Electric Light Orchestra,Shine a Little Love,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",0.687,281027.0,0.695,5X6HkkTe8mUwkHo3Lccr6E,0.00806,7.0,0.0569,-8.95,1.0,0.032,133.134,4.0,https://api.spotify.com/v1/tracks/5X6HkkTe8mUwkHo3Lccr6E,audio_features,spotify:track:5X6HkkTe8mUwkHo3Lccr6E,0.884
72,Anne Murray,I Just Fall In Love Again,1979,2551.json,Anne Murray,en,6aBiU9lFd3BhtggI7aeqBI,Anne Murray,I Just Fall In Love Again,"['adult standards', 'bubblegum pop', 'canadian country', 'canadian pop', 'folk rock', 'mellow gold', 'soft rock']",0.444,171640.0,0.351,6aBiU9lFd3BhtggI7aeqBI,1.94e-06,0.0,0.119,-9.01,1.0,0.0287,132.527,4.0,https://api.spotify.com/v1/tracks/6aBiU9lFd3BhtggI7aeqBI,audio_features,spotify:track:6aBiU9lFd3BhtggI7aeqBI,0.0853
75,Gino Vannelli,I Just Wanna Stop,1979,2554.json,Gino Vannelli,en,5ljGmNLjvQZm2hw8cDJXNJ,Gino Vannelli,I Just Wanna Stop,"['adult standards', 'classic canadian rock', 'mellow gold', 'new wave pop', 'soft rock', 'yacht rock']",0.581,218307.0,0.548,5ljGmNLjvQZm2hw8cDJXNJ,0.00165,9.0,0.163,-13.448,1.0,0.0325,139.149,4.0,https://api.spotify.com/v1/tracks/5ljGmNLjvQZm2hw8cDJXNJ,audio_features,spotify:track:5ljGmNLjvQZm2hw8cDJXNJ,0.672
76,G.Q.,Disco Nights,1979,2555.json,G.Q.,en,4aVowfVhlyNUgHYqXbK8Ev,G.Q.,Disco Nights (Rock Freak),"['classic soul', 'disco', 'funk', 'post-disco', 'quiet storm']",0.798,354907.0,0.528,4aVowfVhlyNUgHYqXbK8Ev,0.00379,5.0,0.0446,-12.228,0.0,0.0531,122.61,4.0,https://api.spotify.com/v1/tracks/4aVowfVhlyNUgHYqXbK8Ev,audio_features,spotify:track:4aVowfVhlyNUgHYqXbK8Ev,0.898
77,Linda Ronstadt,Ooh Baby Baby,1979,2556.json,Linda Ronstadt,en,4FLEKG82bHeT2olTM8E2Fy,Linda Ronstadt,Ooh Baby Baby - 1999 Remaster,"['adult standards', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock']",0.472,201800.0,0.264,4FLEKG82bHeT2olTM8E2Fy,9.86e-05,7.0,0.0962,-9.492,1.0,0.0324,166.43,3.0,https://api.spotify.com/v1/tracks/4FLEKG82bHeT2olTM8E2Fy,audio_features,spotify:track:4FLEKG82bHeT2olTM8E2Fy,0.336
79,Al Stewart,Time Passages,1979,2558.json,Al Stewart,en,5zVKisBri6JH1fooBhUaVq,Al Stewart,Time Passages,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'symphonic rock']",0.694,403040.0,0.649,5zVKisBri6JH1fooBhUaVq,0.00258,3.0,0.0868,-7.176,1.0,0.0281,111.98,4.0,https://api.spotify.com/v1/tracks/5zVKisBri6JH1fooBhUaVq,audio_features,spotify:track:5zVKisBri6JH1fooBhUaVq,0.603
82,Eric Clapton,Promises,1979,2561.json,Eric Clapton,en,1oar8gdDX5yHWzVstAHDav,Eric Clapton,Promises,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']",0.546,181227.0,0.361,1oar8gdDX5yHWzVstAHDav,0.773,7.0,0.0875,-18.397,1.0,0.0321,154.814,4.0,https://api.spotify.com/v1/tracks/1oar8gdDX5yHWzVstAHDav,audio_features,spotify:track:1oar8gdDX5yHWzVstAHDav,0.709
83,Roger Voudouris,Get Used To It,1979,2562.json,Roger Voudouris,en,4lFO4X6ef61SR6M1KXkSRN,Roger Voudouris,Get Used to It,"['deep soft rock', 'yacht rock']",0.661,182120.0,0.842,4lFO4X6ef61SR6M1KXkSRN,0.000124,0.0,0.0534,-6.893,1.0,0.047,85.427,4.0,https://api.spotify.com/v1/tracks/4lFO4X6ef61SR6M1KXkSRN,audio_features,spotify:track:4lFO4X6ef61SR6M1KXkSRN,0.899
84,Ambrosia,How Much I Feel,1979,2563.json,Ambrosia,en,3GVhCuS4BRxCTvVj4Cmc8w,Ambrosia,How Much I Feel,"['adult standards', 'album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'soft rock', 'symphonic rock', 'yacht rock']",0.667,283400.0,0.513,3GVhCuS4BRxCTvVj4Cmc8w,0.0,4.0,0.0851,-7.96,1.0,0.026,95.306,4.0,https://api.spotify.com/v1/tracks/3GVhCuS4BRxCTvVj4Cmc8w,audio_features,spotify:track:3GVhCuS4BRxCTvVj4Cmc8w,0.518
85,Eddie Rabbitt,Suspicions,1979,2564.json,Eddie Rabbitt,en,2t3qeL7qBKgN0SC76FF9y5,Eddie Rabbitt,Suspicions - 2008 Version,"['classic country pop', 'country', 'country rock', 'mellow gold']",0.616,261560.0,0.384,2t3qeL7qBKgN0SC76FF9y5,6.6e-06,5.0,0.0735,-12.095,0.0,0.0527,143.334,4.0,https://api.spotify.com/v1/tracks/2t3qeL7qBKgN0SC76FF9y5,audio_features,spotify:track:2t3qeL7qBKgN0SC76FF9y5,0.686
86,Rex Smith,You Take My Breath Away,1979,2565.json,Rex Smith,en,3BCMsz55asr7Yr6DqB9N8D,Rex Smith,You Take My Breath Away - Mono Version,['soft rock'],0.313,197453.0,0.6,3BCMsz55asr7Yr6DqB9N8D,2.56e-05,11.0,0.523,-7.913,1.0,0.0357,141.912,4.0,https://api.spotify.com/v1/tracks/3BCMsz55asr7Yr6DqB9N8D,audio_features,spotify:track:3BCMsz55asr7Yr6DqB9N8D,0.272
